Accommodation,servesCuisine,Thing
Accommodation,location,Park
Accommodation,containedInPlace,CollegeOrUniversity
Accommodation,location,EducationalOrganization
Accommodation,containedInPlace,AdministrativeArea
Accommodation,parentOrganization,CollegeOrUniversity
Accommodation,containedInPlace,City
Accommodation,parentOrganization,Organization
Accommodation,parentOrganization,EducationalOrganization
AdministrativeArea,containsPlace,Mountain
AdministrativeArea,containsPlace,TouristAttraction
AdministrativeArea,award,Place
AdministrativeArea,location,Church
AdministrativeArea,location,CivicStructure
AdministrativeArea,location,PlaceOfWorship
AdministrativeArea,containsPlace,SeaBodyOfWater
AdministrativeArea,containsPlace,Pond
AdministrativeArea,parentOrganization,Organization
AdministrativeArea,containsPlace,BodyOfWater
AdministrativeArea,containsPlace,GovernmentOrganization
AdministrativeArea,containsPlace,Landform
AdministrativeArea,location,House
AdministrativeArea,location,EducationalOrganization
AdministrativeArea,parentOrganization,Thing
AdministrativeArea,containsPlace,LocalBusiness
AdministrativeArea,containsPlace,LodgingBusiness
AdministrativeArea,location,Accommodation
AdministrativeArea,containsPlace,Corporation
AdministrativeArea,location,Canal
AdministrativeArea,location,GovernmentBuilding
AdministrativeArea,location,DefenceEstablishment
AdministrativeArea,location,Reservoir
AdministrativeArea,containsPlace,State
AdministrativeArea,containsPlace,Thing
AdministrativeArea,containsPlace,Country
AdministrativeArea,containsPlace,GovernmentOffice
AdministrativeArea,containsPlace,Resort
AdministrativeArea,location,Park
AdministrativeArea,location,LodgingBusiness
AdministrativeArea,location,OceanBodyOfWater
AdministrativeArea,location,GovernmentOrganization
AdministrativeArea,containedInPlace,LodgingBusiness
AdministrativeArea,location,Place
AdministrativeArea,containedInPlace,LakeBodyOfWater
AdministrativeArea,containedInPlace,DefenceEstablishment
AdministrativeArea,containedInPlace,SeaBodyOfWater
AdministrativeArea,location,Corporation
AdministrativeArea,containedInPlace,Continent
AdministrativeArea,containedInPlace,RiverBodyOfWater
AdministrativeArea,containedInPlace,Park
AdministrativeArea,containedInPlace,TouristAttraction
AdministrativeArea,containedInPlace,Mountain
AdministrativeArea,containedInPlace,BodyOfWater
AdministrativeArea,containedInPlace,Landform
AdministrativeArea,location,Organization
AdministrativeArea,containedInPlace,House
AdministrativeArea,containedInPlace,GovernmentBuilding
AdministrativeArea,containedInPlace,CivicStructure
AdministrativeArea,location,Thing
AdministrativeArea,location,State
AdministrativeArea,containedInPlace,State
AdministrativeArea,containedInPlace,Accommodation
AdministrativeArea,containedInPlace,Thing
AdministrativeArea,parentOrganization,AdministrativeArea
AdministrativeArea,parentOrganization,EducationalOrganization
AdministrativeArea,elevation,QuantitativeValue
AdministrativeArea,containedInPlace,GovernmentOffice
AdministrativeArea,containedInPlace,GovernmentOrganization
AdministrativeArea,parentOrganization,Place
AdministrativeArea,containedInPlace,LocalBusiness
AdministrativeArea,location,GovernmentOffice
AdministrativeArea,containedInPlace,Resort
AdministrativeArea,containedInPlace,OceanBodyOfWater
AdministrativeArea,containedInPlace,Corporation
AdministrativeArea,location,Mountain
AdministrativeArea,location,Resort
AdministrativeArea,containsPlace,Airport
AdministrativeArea,location,SeaBodyOfWater
AdministrativeArea,location,Continent
AdministrativeArea,location,RiverBodyOfWater
AdministrativeArea,containedInPlace,Church
AdministrativeArea,containsPlace,Place
AdministrativeArea,containedInPlace,SportsActivityLocation
AdministrativeArea,containsPlace,Organization
AdministrativeArea,containedInPlace,SkiResort
AdministrativeArea,containsPlace,City
AdministrativeArea,location,BodyOfWater
AdministrativeArea,location,TouristAttraction
AdministrativeArea,containedInPlace,CollegeOrUniversity
AdministrativeArea,containedInPlace,AdministrativeArea
AdministrativeArea,location,Country
AdministrativeArea,containedInPlace,Cemetery
AdministrativeArea,location,City
AdministrativeArea,location,LocalBusiness
AdministrativeArea,containedInPlace,EducationalOrganization
AdministrativeArea,containedInPlace,PlaceOfWorship
AdministrativeArea,containedInPlace,Museum
AdministrativeArea,location,LakeBodyOfWater
AdministrativeArea,containedInPlace,Place
AdministrativeArea,containedInPlace,Organization
AdministrativeArea,containsPlace,AdministrativeArea
AdministrativeArea,containedInPlace,Country
AdministrativeArea,containedInPlace,Canal
AdministrativeArea,location,AdministrativeArea
AdministrativeArea,containedInPlace,City
AdministrativeArea,containedInPlace,Reservoir
AdministrativeArea,containsPlace,CivicStructure
AdministrativeArea,foundingLocation,Landform
AdministrativeArea,containsPlace,DefenceEstablishment
AdministrativeArea,memberOf,GovernmentOffice
AdministrativeArea,memberOf,LocalBusiness
AdministrativeArea,memberOf,Library
AdministrativeArea,memberOf,ArchiveOrganization
AdministrativeArea,memberOf,GovernmentOrganization
AdministrativeArea,memberOf,Occupation
AdministrativeArea,memberOf,SportsOrganization
AdministrativeArea,memberOf,WorkersUnion
AdministrativeArea,memberOf,Corporation
AdministrativeArea,subOrganization,School
AdministrativeArea,numberOfEmployees,QuantitativeValue
AdministrativeArea,subOrganization,Place
AdministrativeArea,subOrganization,Organization
AdministrativeArea,subOrganization,EducationalOrganization
AdministrativeArea,parentOrganization,GovernmentOrganization
AdministrativeArea,subOrganization,CollegeOrUniversity
AdministrativeArea,containsPlace,Park
AdministrativeArea,foundingLocation,AdministrativeArea
AdministrativeArea,founder,Thing
AdministrativeArea,memberOf,FinancialService
AdministrativeArea,memberOf,Place
AdministrativeArea,memberOf,EducationalOrganization
AdministrativeArea,memberOf,Country
AdministrativeArea,foundingLocation,CivicStructure
AdministrativeArea,foundingLocation,Museum
AdministrativeArea,foundingLocation,Organization
AdministrativeArea,foundingLocation,Corporation
AdministrativeArea,subOrganization,NGO
AdministrativeArea,subOrganization,GovernmentOrganization
AdministrativeArea,foundingLocation,City
AdministrativeArea,subOrganization,AdministrativeArea
AdministrativeArea,subOrganization,LocalBusiness
AdministrativeArea,foundingLocation,Thing
AdministrativeArea,subOrganization,GovernmentOffice
AdministrativeArea,knowsLanguage,Language
AdministrativeArea,knowsLanguage,Product
AdministrativeArea,knowsLanguage,Thing
AdministrativeArea,subOrganization,Thing
AdministrativeArea,memberOf,Organization
AdministrativeArea,memberOf,NGO
AdministrativeArea,memberOf,Thing
AdministrativeArea,memberOf,AdministrativeArea
AdministrativeArea,memberOf,BankOrCreditUnion
AdministrativeArea,subOrganization,Airline
AdministrativeArea,parentOrganization,LocalBusiness
AdministrativeArea,founder,Person
AdministrativeArea,geo,GeoCoordinates
AdministrativeArea,parentOrganization,Library
AdministrativeArea,award,Thing
AdministrativeArea,containsPlace,Beach
AdministrativeArea,parentOrganization,GovernmentOffice
AdministrativeArea,containsPlace,RiverBodyOfWater
AdministrativeArea,containsPlace,School
AdministrativeArea,containsPlace,EducationalOrganization
AdministrativeArea,containsPlace,Museum
AdministrativeArea,containsPlace,PlaceOfWorship
AdministrativeArea,containsPlace,House
AdministrativeArea,containsPlace,Accommodation
AdministrativeArea,containsPlace,FoodEstablishment
AdministrativeArea,containsPlace,CafeOrCoffeeShop
AdministrativeArea,containsPlace,SportsActivityLocation
AdministrativeArea,containsPlace,SkiResort
AdministrativeArea,containsPlace,Volcano
AdministrativeArea,containsPlace,GovernmentBuilding
AdministrativeArea,parentOrganization,NGO
AdministrativeArea,parentOrganization,Corporation
AdministrativeArea,containsPlace,Bridge
AdministrativeArea,location,Landform
AdministrativeArea,sport,Thing
AdministrativeArea,foundingLocation,Place
AdministrativeArea,award,CreativeWork
AdministrativeArea,award,Organization
AdministrativeArea,parentOrganization,CollegeOrUniversity
Airline,location,State
Airline,foundingLocation,AdministrativeArea
Airline,award,CreativeWork
Airline,parentOrganization,Place
Airline,foundingLocation,State
Airline,foundingLocation,Country
Airline,foundingLocation,Thing
Airline,parentOrganization,Brand
Airline,parentOrganization,SportsOrganization
Airline,parentOrganization,SportsTeam
Airline,award,Organization
Airline,founder,Thing
Airline,foundingLocation,Corporation
Airline,subOrganization,Brand
Airline,award,Thing
Airline,subOrganization,Airline
Airline,memberOf,NGO
Airline,foundingLocation,City
Airline,location,Corporation
Airline,parentOrganization,Airline
Airline,parentOrganization,Thing
Airline,foundingLocation,Organization
Airline,parentOrganization,LocalBusiness
Airline,location,Landform
Airline,founder,Person
Airline,foundingLocation,Airport
Airline,subOrganization,Organization
Airline,parentOrganization,GovernmentOffice
Airline,parentOrganization,Organization
Airline,subOrganization,Thing
Airline,memberOf,Thing
Airline,foundingLocation,CivicStructure
Airline,foundingLocation,Landform
Airline,foundingLocation,Place
Airline,memberOf,Organization
Airline,location,Thing
Airline,parentOrganization,Corporation
Airline,parentOrganization,TravelAgency
Airline,location,City
Airline,location,Organization
Airline,parentOrganization,FinancialService
Airline,location,Place
Airline,parentOrganization,AdministrativeArea
Airline,parentOrganization,Country
Airline,parentOrganization,BankOrCreditUnion
Airline,parentOrganization,City
Airline,parentOrganization,GovernmentOrganization
Airline,location,AdministrativeArea
Airport,location,Place
Airport,containedInPlace,Thing
Airport,containedInPlace,TouristAttraction
Airport,containedInPlace,RiverBodyOfWater
Airport,containedInPlace,BodyOfWater
Airport,containedInPlace,AdministrativeArea
Airport,containedInPlace,DefenceEstablishment
Airport,containedInPlace,State
Airport,containedInPlace,GovernmentBuilding
Airport,elevation,QuantitativeValue
Airport,containedInPlace,Waterfall
Airport,location,AdministrativeArea
Airport,location,GovernmentOffice
Airport,location,GovernmentOrganization
Airport,location,GovernmentBuilding
Airport,location,Landform
Airport,location,Organization
Airport,containedInPlace,Resort
Airport,containedInPlace,LocalBusiness
Airport,containedInPlace,Park
Airport,containedInPlace,Organization
Airport,containedInPlace,LakeBodyOfWater
Airport,location,State
Airport,containedInPlace,EducationalOrganization
Airport,containedInPlace,CivicStructure
Airport,containedInPlace,LodgingBusiness
Airport,containedInPlace,Corporation
Airport,location,Thing
Airport,containedInPlace,GovernmentOrganization
Airport,containedInPlace,Country
Airport,geo,GeoCoordinates
Airport,containedInPlace,City
Airport,containedInPlace,Landform
Airport,containedInPlace,GovernmentOffice
Airport,location,LocalBusiness
Airport,containedInPlace,Volcano
Airport,location,Corporation
Airport,containedInPlace,OceanBodyOfWater
Airport,location,DefenceEstablishment
Airport,location,CivicStructure
Airport,location,City
Airport,containedInPlace,Campground
Airport,containedInPlace,Beach
Airport,containedInPlace,Place
Airport,containedInPlace,Mountain
AmusementPark,location,EntertainmentBusiness
AmusementPark,containedInPlace,Corporation
AmusementPark,location,Beach
AmusementPark,containedInPlace,TouristAttraction
AmusementPark,containedInPlace,CivicStructure
AmusementPark,containedInPlace,Country
AmusementPark,memberOf,Organization
AmusementPark,containedInPlace,ShoppingCenter
AmusementPark,location,Landform
AmusementPark,location,Resort
AmusementPark,location,Product
AmusementPark,containedInPlace,Place
AmusementPark,memberOf,Thing
AmusementPark,location,State
AmusementPark,containedInPlace,Beach
AmusementPark,containedInPlace,City
AmusementPark,location,Park
AmusementPark,containedInPlace,GovernmentOffice
AmusementPark,containedInPlace,LodgingBusiness
AmusementPark,containedInPlace,Resort
AmusementPark,containedInPlace,LocalBusiness
AmusementPark,containedInPlace,State
AmusementPark,location,ShoppingCenter
AmusementPark,containedInPlace,Landform
AmusementPark,location,Thing
AmusementPark,containedInPlace,Mountain
AmusementPark,brand,Thing
AmusementPark,location,Country
AmusementPark,containedInPlace,GovernmentOrganization
AmusementPark,founder,Thing
AmusementPark,location,LodgingBusiness
AmusementPark,numberOfEmployees,QuantitativeValue
AmusementPark,location,AmusementPark
AmusementPark,location,Organization
AmusementPark,containedInPlace,Organization
AmusementPark,containedInPlace,AdministrativeArea
AmusementPark,containedInPlace,Thing
AmusementPark,location,LocalBusiness
AmusementPark,containedInPlace,Product
AmusementPark,parentOrganization,Organization
AmusementPark,brand,Organization
AmusementPark,brand,Place
AmusementPark,award,Event
AmusementPark,award,EventSeries
AmusementPark,location,Place
AmusementPark,geo,GeoCoordinates
AmusementPark,location,City
AmusementPark,location,AdministrativeArea
AmusementPark,containedInPlace,EntertainmentBusiness
AmusementPark,parentOrganization,Thing
AmusementPark,location,Zoo
AmusementPark,location,Corporation
AmusementPark,location,Mountain
AmusementPark,containedInPlace,AmusementPark
AmusementPark,containedInPlace,Park
AmusementPark,location,GovernmentOffice
AmusementPark,location,TouristAttraction
AmusementPark,location,GovernmentOrganization
AmusementPark,award,Thing
AmusementPark,location,CivicStructure
AmusementPark,founder,Person
AmusementPark,containedInPlace,Zoo
AnatomicalStructure,deathPlace,Organization
AnatomicalStructure,nationality,Thing
AnatomicalStructure,deathPlace,Corporation
AnatomicalStructure,children,Person
AnatomicalStructure,deathPlace,Landform
AnatomicalStructure,deathPlace,City
AnatomicalStructure,birthPlace,Place
AnatomicalStructure,birthPlace,AdministrativeArea
AnatomicalStructure,deathPlace,Volcano
AnatomicalStructure,children,Thing
AnatomicalStructure,parentTaxon,Thing
AnatomicalStructure,birthPlace,Thing
AnatomicalStructure,spouse,Thing
AnatomicalStructure,spouse,Person
AnatomicalStructure,connectedTo,AnatomicalStructure
AnatomicalStructure,connectedTo,Thing
AnatomicalStructure,connectedTo,Bone
AnatomicalStructure,connectedTo,MedicalEntity
AnatomicalStructure,connectedTo,Muscle
AnatomicalStructure,deathPlace,Mountain
AnatomicalStructure,connectedTo,Nerve
AnatomicalStructure,deathPlace,AdministrativeArea
AnatomicalStructure,nationality,Country
AnatomicalStructure,parent,Thing
AnatomicalStructure,deathPlace,Thing
AnatomicalStructure,hasOccupation,Thing
AnatomicalStructure,deathPlace,BodyOfWater
AnatomicalStructure,nationality,Organization
AnatomicalStructure,nationality,Place
AnatomicalStructure,hasOccupation,Occupation
AnatomicalStructure,nationality,AdministrativeArea
AnatomicalStructure,deathPlace,Place
AnatomicalStructure,parent,Person
AnimalShelter,containedInPlace,Corporation
AnimalShelter,containedInPlace,Landform
AnimalShelter,elevation,QuantitativeValue
AnimalShelter,location,Corporation
AnimalShelter,geo,GeoCoordinates
AnimalShelter,containedInPlace,Thing
AnimalShelter,containedInPlace,Place
AnimalShelter,location,Thing
AnimalShelter,containedInPlace,AdministrativeArea
AnimalShelter,location,Place
AnimalShelter,location,State
AnimalShelter,location,AdministrativeArea
AnimalShelter,location,Organization
AnimalShelter,location,Country
AnimalShelter,location,Landform
AnimalShelter,containedInPlace,Country
AnimalShelter,containedInPlace,State
AnimalShelter,containedInPlace,Organization
Apartment,geo,GeoCoordinates
Apartment,containedInPlace,Thing
Apartment,location,AdministrativeArea
Apartment,location,Thing
Apartment,containedInPlace,Place
Apartment,containedInPlace,City
Apartment,containedInPlace,Organization
Apartment,location,Place
Apartment,containedInPlace,Corporation
Apartment,containedInPlace,AdministrativeArea
Apartment,founder,Thing
Apartment,founder,Person
Aquarium,containedInPlace,Organization
Aquarium,containedInPlace,Country
Aquarium,subOrganization,EducationalOrganization
Aquarium,containedInPlace,CivicStructure
Aquarium,memberOf,Organization
Aquarium,location,Park
Aquarium,location,CivicStructure
Aquarium,geo,GeoCoordinates
Aquarium,parentOrganization,Organization
Aquarium,subOrganization,Organization
Aquarium,containedInPlace,TouristAttraction
Aquarium,subOrganization,Place
Aquarium,containedInPlace,Place
Aquarium,location,TouristAttraction
Aquarium,containedInPlace,City
Aquarium,subOrganization,Thing
Aquarium,memberOf,NGO
Aquarium,location,Corporation
Aquarium,containedInPlace,Zoo
Aquarium,containedInPlace,Park
Aquarium,containedInPlace,ShoppingCenter
Aquarium,location,Organization
Aquarium,parentOrganization,Thing
Aquarium,containedInPlace,EducationalOrganization
Aquarium,location,LocalBusiness
Aquarium,containedInPlace,Museum
Aquarium,location,Thing
Aquarium,location,AdministrativeArea
Aquarium,containedInPlace,LocalBusiness
Aquarium,containedInPlace,Landform
Aquarium,location,State
Aquarium,location,GovernmentOffice
Aquarium,containedInPlace,GovernmentOrganization
Aquarium,location,Place
Aquarium,containedInPlace,GovernmentOffice
Aquarium,location,City
Aquarium,containedInPlace,EventVenue
Aquarium,containedInPlace,GovernmentBuilding
Aquarium,containedInPlace,AdministrativeArea
Aquarium,containedInPlace,State
Aquarium,memberOf,Thing
Aquarium,containedInPlace,Thing
Aquarium,location,GovernmentOrganization
Aquarium,containedInPlace,Corporation
ArchiveOrganization,foundingLocation,Place
ArchiveOrganization,subOrganization,GovernmentOffice
ArchiveOrganization,location,State
ArchiveOrganization,location,GovernmentOffice
ArchiveOrganization,containedInPlace,CollegeOrUniversity
ArchiveOrganization,parentOrganization,LocalBusiness
ArchiveOrganization,location,House
ArchiveOrganization,memberOf,NGO
ArchiveOrganization,location,GovernmentOrganization
ArchiveOrganization,subOrganization,CivicStructure
ArchiveOrganization,containedInPlace,Country
ArchiveOrganization,memberOf,LocalBusiness
ArchiveOrganization,parentOrganization,Corporation
ArchiveOrganization,location,Landform
ArchiveOrganization,location,CivicStructure
ArchiveOrganization,subOrganization,ArchiveOrganization
ArchiveOrganization,location,EducationalOrganization
ArchiveOrganization,containedInPlace,AdministrativeArea
ArchiveOrganization,location,DefenceEstablishment
ArchiveOrganization,parentOrganization,GovernmentOffice
ArchiveOrganization,foundingLocation,Organization
ArchiveOrganization,foundingLocation,AdministrativeArea
ArchiveOrganization,location,Library
ArchiveOrganization,subOrganization,LocalBusiness
ArchiveOrganization,memberOf,Thing
ArchiveOrganization,containedInPlace,City
ArchiveOrganization,location,Country
ArchiveOrganization,location,LocalBusiness
ArchiveOrganization,location,Corporation
ArchiveOrganization,location,GovernmentBuilding
ArchiveOrganization,parentOrganization,Place
ArchiveOrganization,location,Museum
ArchiveOrganization,parentOrganization,Organization
ArchiveOrganization,parentOrganization,Thing
ArchiveOrganization,location,Accommodation
ArchiveOrganization,subOrganization,Museum
ArchiveOrganization,subOrganization,Thing
ArchiveOrganization,parentOrganization,EducationalOrganization
ArchiveOrganization,memberOf,GovernmentOffice
ArchiveOrganization,containedInPlace,Thing
ArchiveOrganization,parentOrganization,CivicStructure
ArchiveOrganization,parentOrganization,DefenceEstablishment
ArchiveOrganization,founder,Thing
ArchiveOrganization,location,CollegeOrUniversity
ArchiveOrganization,location,Thing
ArchiveOrganization,parentOrganization,GovernmentBuilding
ArchiveOrganization,parentOrganization,School
ArchiveOrganization,containedInPlace,State
ArchiveOrganization,sponsor,Organization
ArchiveOrganization,containedInPlace,Museum
ArchiveOrganization,containedInPlace,LocalBusiness
ArchiveOrganization,containedInPlace,Landform
ArchiveOrganization,containedInPlace,House
ArchiveOrganization,containedInPlace,GovernmentOrganization
ArchiveOrganization,award,Organization
ArchiveOrganization,containedInPlace,GovernmentOffice
ArchiveOrganization,containedInPlace,TouristAttraction
ArchiveOrganization,containedInPlace,GovernmentBuilding
ArchiveOrganization,location,Place
ArchiveOrganization,containedInPlace,EducationalOrganization
ArchiveOrganization,parentOrganization,NGO
ArchiveOrganization,location,Park
ArchiveOrganization,parentOrganization,GovernmentOrganization
ArchiveOrganization,location,LandmarksOrHistoricalBuildings
ArchiveOrganization,location,City
ArchiveOrganization,parentOrganization,CollegeOrUniversity
ArchiveOrganization,founder,Person
ArchiveOrganization,location,Mountain
ArchiveOrganization,geo,GeoCoordinates
ArchiveOrganization,parentOrganization,Library
ArchiveOrganization,sponsor,Thing
ArchiveOrganization,foundingLocation,Thing
ArchiveOrganization,foundingLocation,Corporation
ArchiveOrganization,containedInPlace,Mountain
ArchiveOrganization,containedInPlace,LandmarksOrHistoricalBuildings
ArchiveOrganization,location,TouristAttraction
ArchiveOrganization,parentOrganization,ArchiveOrganization
ArchiveOrganization,location,Organization
ArchiveOrganization,containedInPlace,DefenceEstablishment
ArchiveOrganization,location,AdministrativeArea
ArchiveOrganization,foundingLocation,City
ArchiveOrganization,memberOf,Organization
ArchiveOrganization,containedInPlace,Place
ArchiveOrganization,containedInPlace,Organization
ArchiveOrganization,containedInPlace,Accommodation
ArchiveOrganization,award,CreativeWork
ArchiveOrganization,containedInPlace,Corporation
ArchiveOrganization,containedInPlace,CivicStructure
ArchiveOrganization,memberOf,EducationalOrganization
ArchiveOrganization,memberOf,ArchiveOrganization
ArchiveOrganization,memberOf,Library
ArchiveOrganization,memberOf,Place
ArchiveOrganization,containedInPlace,Library
ArchiveOrganization,subOrganization,Organization
ArchiveOrganization,subOrganization,Library
ArchiveOrganization,award,Thing
ArchiveOrganization,subOrganization,Place
ArchiveOrganization,containedInPlace,Park
ArchiveOrganization,memberOf,CollegeOrUniversity
ArtGallery,numberOfEmployees,QuantitativeValue
ArtGallery,foundingLocation,Accommodation
ArtGallery,containedInPlace,Landform
ArtGallery,location,GovernmentOffice
ArtGallery,geo,GeoCoordinates
ArtGallery,location,Park
ArtGallery,containedInPlace,CollegeOrUniversity
ArtGallery,location,State
ArtGallery,location,Landform
ArtGallery,containedInPlace,Corporation
ArtGallery,founder,Person
ArtGallery,foundingLocation,Thing
ArtGallery,location,AdministrativeArea
ArtGallery,location,Place
ArtGallery,foundingLocation,Corporation
ArtGallery,location,Corporation
ArtGallery,foundingLocation,Place
ArtGallery,foundingLocation,Organization
ArtGallery,foundingLocation,CivicStructure
ArtGallery,containedInPlace,EducationalOrganization
ArtGallery,foundingLocation,City
ArtGallery,foundingLocation,House
ArtGallery,memberOf,Organization
ArtGallery,foundingLocation,AdministrativeArea
ArtGallery,containedInPlace,Country
ArtGallery,location,City
ArtGallery,foundingLocation,GovernmentBuilding
ArtGallery,parentOrganization,Organization
ArtGallery,location,GovernmentOrganization
ArtGallery,founder,Thing
ArtGallery,containedInPlace,AdministrativeArea
ArtGallery,containedInPlace,GovernmentOrganization
ArtGallery,containedInPlace,Thing
ArtGallery,containedInPlace,Place
ArtGallery,parentOrganization,CollegeOrUniversity
ArtGallery,location,CollegeOrUniversity
ArtGallery,location,CivicStructure
ArtGallery,containedInPlace,State
ArtGallery,parentOrganization,Place
ArtGallery,containedInPlace,GovernmentOffice
ArtGallery,memberOf,Thing
ArtGallery,containedInPlace,City
ArtGallery,location,LocalBusiness
ArtGallery,parentOrganization,EducationalOrganization
ArtGallery,parentOrganization,Thing
ArtGallery,containedInPlace,Organization
ArtGallery,location,Organization
ArtGallery,award,Thing
ArtGallery,containedInPlace,Park
ArtGallery,location,Country
ArtGallery,containedInPlace,LocalBusiness
ArtGallery,location,EducationalOrganization
ArtGallery,location,Thing
ArtGallery,containedInPlace,CivicStructure
Article,contentLocation,City
Article,inLanguage,Product
Article,isPartOf,Report
Article,contentLocation,Organization
Article,about,PlaceOfWorship
Article,about,Substance
Article,contentLocation,AdministrativeArea
Article,editor,Thing
Article,about,TVSeason
Article,publisher,GovernmentOffice
Article,about,Vehicle
Article,inLanguage,Thing
Article,about,Legislation
Article,about,Game
Article,genre,Thing
Article,height,QuantitativeValue
Article,isBasedOn,CreativeWork
Article,about,LocalBusiness
Article,about,Organization
Article,about,GovernmentOffice
Article,about,Place
Article,isBasedOn,Thing
Article,publisher,LocalBusiness
Article,about,Thing
Article,about,CreativeWorkSeason
Article,contentLocation,Corporation
Article,about,Occupation
Article,about,EventSeries
Article,about,WebSite
Article,about,CollegeOrUniversity
Article,about,EducationalOrganization
Article,citation,Article
Article,about,CreativeWorkSeries
Article,publisher,NGO
Article,sponsor,Thing
Article,citation,Thing
Article,publisher,SportsOrganization
Article,isPartOf,CreativeWork
Article,isPartOf,WebPage
Article,about,NGO
Article,contentLocation,Place
Article,isPartOf,Article
Article,about,GovernmentOrganization
Article,isPartOf,Thing
Article,isPartOf,CreativeWorkSeries
Article,isPartOf,Newspaper
Article,isPartOf,Periodical
Article,citation,CreativeWork
Article,about,CivicStructure
Article,isPartOf,Product
Article,isPartOf,WebSite
Article,contentLocation,Thing
Article,genre,CreativeWork
Article,about,Drug
Article,inLanguage,Language
Article,parentTaxon,Thing
Article,isPartOf,Legislation
Article,about,Church
Article,about,Language
Article,author,GovernmentOffice
Article,sponsor,Organization
Article,about,Event
Article,author,EducationalOrganization
Article,about,Country
Article,author,Person
Article,hasPart,Thing
Article,creator,Thing
Article,publisher,Organization
Article,author,LocalBusiness
Article,about,MedicalCondition
Article,author,NGO
Article,about,Person
Article,publisher,EducationalOrganization
Article,hasPart,Legislation
Article,hasPart,WebPage
Article,publisher,GovernmentOrganization
Article,about,MedicalEntity
Article,taxonRank,Thing
Article,author,Thing
Article,about,CreativeWork
Article,publisher,Corporation
Article,publisher,Thing
Article,hasPart,Photograph
Article,creator,Person
Article,creator,Organization
Article,about,Product
Article,hasPart,Article
Article,about,AdministrativeArea
Article,hasPart,Report
Article,hasPart,CreativeWork
Article,about,City
Article,author,Organization
Article,author,Place
Article,author,Corporation
Article,editor,Person
Article,publisher,Place
Atlas,author,Thing
Atlas,author,Person
Atlas,award,Organization
Atlas,editor,Person
Atlas,inLanguage,Thing
Atlas,inLanguage,Language
Atlas,award,Thing
Atlas,publisher,Organization
Atlas,about,Thing
Atlas,publisher,Thing
Atlas,creator,Person
Atlas,editor,Thing
Atlas,creator,Thing
Atlas,inLanguage,Product
Atlas,award,NGO
AutoRental,parentOrganization,Thing
AutoRental,foundingLocation,Place
AutoRental,foundingLocation,AdministrativeArea
AutoRental,foundingLocation,Thing
AutoRental,foundingLocation,City
AutoRental,founder,Thing
AutoRental,parentOrganization,Organization
AutoRental,foundingLocation,Organization
AutoRental,foundingLocation,Corporation
AutoRental,founder,Person
AutomotiveBusiness,foundingLocation,City
AutomotiveBusiness,foundingLocation,Corporation
AutomotiveBusiness,containedInPlace,AdministrativeArea
AutomotiveBusiness,containedInPlace,State
AutomotiveBusiness,foundingLocation,Organization
AutomotiveBusiness,geo,GeoCoordinates
